product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
nifedipina,artura pharmaceuticals pvt. ltd.,TABLETA,2024-10-14,2014,10
pitirin,lab. gefarca industria  farmaceutica perezespinosa,JARABE,2024-12-11,2014,10
dexibuprofeno 400 mg,laboratorios sued. s.r.l.,CAPLETA,2024-08-26,2014,10
sildenafil 100 mg if,ibero farmacos,CAPLETA,2024-11-15,2014,10
bosnia,wexford laboratories pvt. ltd.,TABLETA,2024-07-07,2014,10
roicrolid,camilo labs,TABLETA,2024-12-15,2014,10
alugel® compositum,laboratorios de aplicaciones medicas,SUSPENSION,2024-10-16,2014,10
airtec fb 100,glenmark pharmaceuticals ltd.,SUSPENSION,2024-05-19,2014,10
acerta-h,ethical pharmaceutical,COMPRIMIDO,2024-09-26,2014,10
morfina clorhidrato,laboratorios biosano,SOLUCION,2024-11-04,2014,10
adisem,wexford laboratories pvt. ltd.,CAPSULA,2024-08-11,2014,10
amiodarona,laboratorios sued. s.r.l.,COMPRIMIDO,2024-08-19,2014,10
neomatriz,laboratorios continental farmaceutica,JARABE,2024-10-24,2014,10
ristaben met,patheon puerto rico,COMPRIMIDO,2024-11-24,2014,10
brondil balsamico 250,laboratorios magnachem international,POLVO,2024-06-12,2014,10
candecross,laboratorio san luis,TABLETA,2024-11-17,2014,10
atriscal,gebro pharma gmbh,COMPRIMIDO,2024-12-13,2014,10
pharmaton kiddi,soho flordis international switzerland,JARABE,2024-12-13,2014,10
pharvam,laboratorios ameripharma,TABLETA,2024-10-03,2014,10
mucosolvan,pharmetique s.a.,SOLUCION,2024-08-18,2014,10
brondil balsamico 600,laboratorios magnachem international,POLVO,2024-06-12,2014,10
irbesartan 300 mg if,ibero farmacos,CAPLETA,2024-12-05,2014,10
vaginultra,camilo labs,OVULO,2024-12-15,2014,10
akesis bl,roemmers,COMPRIMIDO,2024-09-19,2014,10
triaxal 100 mcg,laboratorios alfa,COMPRIMIDO,2024-07-07,2014,10
sudagrip antigripal,laboratorios farmaceuticos paill,GRANULADO,2024-05-12,2014,10
memantin,laboratorios feltrex,TABLETA,2024-09-08,2014,10
norpress,laboratorios feltrex,TABLETA,2024-09-09,2014,10
ibuprofeno,artura pharmaceuticals pvt. ltd.,COMPRIMIDO,2024-03-18,2014,10
ibuprofeno,artura pharmaceuticals pvt. ltd,COMPRIMIDO,2024-03-18,2014,10
ranitidina,artura pharmaceuticals pvl,COMPRIMIDO,2024-03-18,2014,10
balpress 8 mg,ver formula,TABLETA,2024-05-16,2014,10
roxicaina 2% epinefrina,ropsohn laboratorios s.a.s,SOLUCION,2024-10-29,2014,10
eligard,tolmar,SUSPENSION,2024-12-15,2014,10
azitromicina,micro labs limited,SUSPENSION,2024-03-10,2014,10
carveten 6.25,ver formula,TABLETA,2024-05-16,2014,10
biobloc 10,laboratorios camilo labs,TABLETA,2024-08-12,2014,10
carveten 25,ver formula,TABLETA,2024-05-19,2014,10
acroneva,acromax dominicana,SUSPENSION,2024-07-18,2014,10
vancoqure 500 mg,flagship biotech international,POLVO,2024-10-13,2014,10
flagfer,flagship biotech international,SOLUCION,2024-10-27,2014,10
flagosec,flagship biotech international,POLVO,2024-10-27,2014,10
loxadin 750,ver al dorso,CAPLETA,2024-05-19,2014,10
desloratadina mk®,corporacion bonima s.a. de c.v.,SOLUCION,2024-09-30,2014,10
balpress 16 mg,lab.generifar s.a. (genericos centroamericanos. s.a),TABLETA,2024-05-19,2014,10
dimenate,flagship biotech international.,SOLUCION,2024-11-04,2014,10
albendazol 200 mg,ver al dorso,TABLETA,2024-05-16,2014,10
losartan  potasico,artura pharmaceuticals pvt. ltd.,TABLETA,2024-04-22,2014,10
ripexil® 0.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2024-10-15,2014,10
cenozoic,laboratorios pisa. s.a. de c.v.,SOLUCION,2024-08-12,2014,10
clordipox,laboratorio san luis,LIQUIDO,2024-10-14,2014,10
alc-lab lonay,wexford laboratories pvt. ltd,SOLUCION,2024-10-01,2014,10
rosuvina ultra,laboratorios britania,TABLETA,2024-09-09,2014,10
gastropirid s,acromax dominicana. s.a,CAPSULA,2024-07-15,2014,10
efe-carn pisa,laboratorios pisa. s.a. de c.v.,SOLUCION,2024-12-13,2014,10
metilprednisolona,vitalis s.a.c.i,POLVO,2024-09-18,2014,10
fosfo neuromax,laboratorios farmaceuticos paill,TABLETA,2024-03-18,2014,10
epinefrina,laboratorio sanderson s.a.,SOLUCION,2024-12-13,2014,10
nodik,unipharm,POLVO,2024-12-13,2014,10
chemifen,chemicals laboratories pharmaceuticals,COMPRIMIDO,2024-05-12,2014,10
efectine,novoswiss pharmaceuticals,JARABE,2024-10-23,2014,10
chemifen,chemicals laboratories pharmaceuticals,SOLUCION,2024-05-12,2014,10
cefadroxilo,laboratorios sued,POLVO,2024-07-07,2014,10
egix,fynk pharmaceuticals industry  (pvt) ltd,JARABE,2024-10-14,2014,10
ibuprofen,vance & health pharmaceuticals,TABLETA,2024-11-17,2014,10
preyacox,laboratorios sued,COMPRIMIDO,2024-07-07,2014,10
t-mod,fynk pharmaceuticals industry (pvt),SOLUCION,2024-10-14,2014,10
cartyl,roemmers s.a.i.c.f,POLVO,2024-01-20,2014,10
atracurio besilato,dif s.a.,SOLUCION,2024-10-28,2014,10
vagisteril,ethical pharmaceutical,OVULO,2024-07-07,2014,10
alianxa,ethical pharmaceutical,OVULO,2024-07-15,2014,10
metilprednisolona succinato de sodio,flagship biotech international,POLVO,2024-10-22,2014,10
dolmex 500,laboratorios de aplicaciones medicas,COMPRIMIDO,2024-09-09,2014,10
gabbroral,pfizer italia s.r.l.,COMPRIMIDO,2024-12-13,2014,10
fosfobacter,laboratorios ameripharma,CAPLETA,2024-07-31,2014,10
gripalflu,laboratorios ameripharma,JARABE,2024-05-12,2014,10
cefalexina,syntofarma,POLVO,2024-07-11,2014,10
cefalexina,syntofarma s.a.,CAPSULA,2024-07-31,2014,10
cefalexina,artura pharmaceuticals pvt. ltd.,CAPSULA,2024-03-10,2014,10
metoxate,samarth life sciences,TABLETA,2024-07-11,2014,10
duron-5,medicamen biotech ltd.,TABLETA,2024-06-27,2014,10
candebrit,laboratorio britania,TABLETA,2024-09-09,2014,10
adrenor,samarth life sciences pvt. ltd,SOLUCION,2024-10-03,2014,10
acetato de potasio,laboratorios pisa,SOLUCION,2024-10-28,2014,10
ampicilina,vitalis s.a.c.i.,POLVO,2024-07-31,2014,10
dexagesic 0.5,laboratorio magnachem international,TABLETA,2024-12-15,2014,10
dexibuprofeno 400 mg                                                     ,laboratorios sued. s.r.l.,CAPLETA,2024-08-26,2014,10
fosfato de potasio,laboratorios pisa. s.a. de c.v.,SOLUCION,2024-11-17,2014,10
asuvan ez,laboratorios antillanos edmar s a,TABLECAP,2024-07-07,2014,10
vivo saad,medico remedies pvt ltd,TABLETA,2024-11-20,2014,10
anfibol,laboratorios recalcine s.a,COMPRIMIDO,2024-06-27,2014,10
vuvuzela-20,dr. elizardo perez espinosa,COMPRIMIDO,2024-10-14,2014,10
esopral aglf,laboratorios ameripharma,TABLETA,2024-05-16,2014,10
rosustar,lek pharmaceuticals d.d.,TABLETA,2024-05-20,2014,10
pexabrel h 320/12.5,laboratorios rowe,COMPRIMIDO,2024-05-06,2014,10
ateclor plus,laboratorios rowe,COMPRIMIDO,2024-10-15,2014,10
obry,laboratorios grin,SOLUCION,2024-05-16,2014,10
dientil,inversiones oridama s.a,SOLUCION,2024-10-14,2014,10
amikacina,flagship biotech international,SOLUCION,2024-09-19,2014,10
ristaben met,patheon puerto rico inc.,COMPRIMIDO,2024-11-24,2014,10
citrato de fentanilo,troikaa pharmaceuticals ltd.,SOLUCION,2024-10-15,2014,10
metformina 850mg,medico remedies pvt. ltd.,TABLETA,2024-11-20,2014,10
sifrol® er,boehringer ingelheim pharma gmbh & co. kg,TABLETA,2024-07-31,2014,10
ergovidom,laboratorio quimico dominicano sa,SOLUCION,2024-11-22,2014,10
aciclovir  400 mg,medico remedies pvt ltd,TABLETA,2024-11-17,2014,10
pemetrexed,adley formulations,POLVO,2024-11-07,2014,10
biobloc-d,camilo labs,TABLETA,2024-07-15,2014,10
pexabrel h 320/25,laboratorios rowe,COMPRIMIDO,2024-10-14,2014,10
cloxacilina 500 mg,medico remedies pvt ltd,CAPSULA,2024-10-22,2014,10
vuvuzela-10,dr. elizardo perez espinosa,COMPRIMIDO,2024-06-27,2014,10
medigray piofin plus,inversiones oridama,SOLUCION,2024-11-17,2014,10
vito complex,laboratorios ameripharma,JARABE,2024-10-14,2014,10
vuvuzela - 5,dr. elizardo perez espinosa,COMPRIMIDO,2024-12-05,2014,10
klosara,ciron drugs & pharmaceuticals pvt. ltd.,SOLUCION,2024-06-25,2014,10
cloxidom,laboratorio quimico dominicano,CREMA,2024-10-13,2014,10
aubagio,opella healthcare international sas.,TABLETA,2024-05-19,2014,10
fuscata - da,scavone hnos. s.a. laboratorios catedral,COMPRIMIDO,2024-08-26,2014,10
curam,lek pharmaceuticals d.d,TABLETA,2024-07-29,2014,10
trofodermax,inversiones oridama s.a,SUSPENSION,2024-10-15,2014,10
diamenil g,global farma s. a,TABLETA,2029-01-29,2014,15
pexabrel h 160/12.5,laboratorios rowe,COMPRIMIDO,2024-05-06,2014,10
frodal,laboratorios alfa,OVULO,2024-07-11,2014,10
eritromicina,shandong shenglu pharmaceutical co.,TABLETA,2020-09-09,2015,5
doxiciclina genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-08-18,2015,5
centrum,pf consumer healthcare canada ulc,TABLETA,2025-06-02,2015,10
dexametasona fosfato sodico,umedica  laboratory ltd,SOLUCION,2020-08-18,2015,5
ranitidina genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-08-18,2015,5
omeprazol,emcure pharmaceuticals ltd.,CAPSULA,2020-08-19,2015,5
aldomet,aspen,TABLETA,2025-06-22,2015,10
anicir,laboratorio pasteur,POLVO,2020-09-20,2015,5
kefentech,pharmacross s.a.,GEL,2020-09-09,2015,5
frutacid,calox de costa rica,TABLETA,2025-02-21,2015,10
doloxin plus,lufra farmacos,TABLETA,2020-08-19,2015,5
celenal,marksans pharma ltd.,SOLUCION,2020-09-20,2015,5
ciprofloxacina,laboratorio innovacion quimica industrial,CAPLETA,2025-12-29,2015,10
pregabalina genfar,sanofi -aventis de colombia s.a.,CAPSULA,2020-09-09,2015,5
tamsix retard,laboratorios alfa,CAPSULA,2025-10-30,2015,10
pexabrel  a 160/5,laboratorios rowe,COMPRIMIDO,2025-06-02,2015,10
pexabrel a 160/10,laboratorios rowe,COMPRIMIDO,2025-06-02,2015,10
pexabrel 160,laboratorios rowe,COMPRIMIDO,2025-08-19,2015,10
venlax xr,laboratorios saval,COMPRIMIDO,2020-09-09,2015,5
cefalexina genfar,syntofarma,CAPSULA,2020-09-09,2015,5
piroxicam,shandong shenglu pharmaceutical co.,CAPSULA,2020-09-20,2015,5
ranitidina genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-08-18,2015,5
wellbutrin xl,bausch health companies,TABLETA,2025-06-12,2015,10
nifedipina,jiangsu pengyao pharmaceutical co.,TABLETA,2020-09-20,2015,5
hyzaar,organon farmaceutica ltda.,TABLETA,2025-05-21,2015,10
allegra-d,opella healthcare international,COMPRIMIDO,2025-10-18,2015,10
pexabrel ah 160/5/25,laboratorios rowe,COMPRIMIDO,2025-01-09,2015,10
zeyco,laboratorios zeyco,SOLUCION,2027-02-24,2015,12
defal faes farma 30 mg,faes farma,COMPRIMIDO,2025-02-04,2015,10
detrucalm,laboratorios rowe,COMPRIMIDO,2025-12-29,2015,10
centrum silver,pf consumer healthcare canada ulc,TABLETA,2025-07-09,2015,10
bioppal aglf,wexford laboratories,TABLETA,2025-12-30,2015,10
candesartan alfa 32 mg,laboratorios alfa,COMPRIMIDO,2025-10-30,2015,10
lufraprofen forte,lufra farmacos,TABLETA,2020-09-09,2015,5
diovan 320,siegfried barbera,COMPRIMIDO,2025-01-19,2015,10
cardirit 32,laboratorios dr. collado,COMPRIMIDO,2025-12-22,2015,10
saflutan,laboratoire unither,SOLUCION,2020-09-09,2015,5
esomeprazol 40,wexford laboratories pvt. ltd.,CAPSULA,2020-09-09,2015,5
cardibeta- a / d,ethical pharmaceutical,COMPRIMIDO,2020-08-18,2015,5
bioppal aglf,wexford laboratories,TABLETA,2025-12-30,2015,10
ampicilina sodica,umedica  laboratory ltd,POLVO,2020-08-19,2015,5
glyree-4,ipca laboratories limited,TABLETA,2020-09-09,2015,5
mabthera,f. hoffmann-la roche ltd.,SOLUCION,2025-06-30,2015,10
amlodipina,jiangxi xierkangtai pharmaceutical co.,TABLETA,2020-09-20,2015,5
aldomet,aspen port elizabeth,TABLETA,2025-06-22,2015,10
pexabrel a h 160/5/12.5,laboratorios rowe,COMPRIMIDO,2025-03-05,2015,10
zelis,marksans pharma ltd.,TABLETA,2020-09-20,2015,5
monofer,solupharm pharmazeutische erzeugnisse gmbh,SOLUCION,2020-08-19,2015,5
acetaminofen sued 500 mg,laboratorios sued,CAPLETA,2025-03-31,2015,10
loratadina,jiangxi xierkangtai pharmaceutical co.,TABLETA,2020-09-20,2015,5
cefalexina,shandong shenglu pharmaceutical co.,CAPSULA,2020-09-09,2015,5
ranitidina 150 mg,micro labs limited,TABLETA,2020-09-20,2015,5
paracetafem,laboratorios phoenix pharma s.r.l.,CAPLETA,2025-05-09,2015,10
januvia,organon pharma (uk) limited,COMPRIMIDO,2025-08-17,2015,10
polilax,megalabs uruguay s.a.,POLVO,2025-05-09,2015,10
epirubicina,boryung pharmaceutical co. ltd.,SOLUCION,2020-08-24,2015,5
daflon© 1000 mg,unither liquid manufacturing,SUSPENSION,2025-12-29,2015,10
paclitaxel,ac farma,SOLUCION,2020-08-19,2015,5
bedirux-100,therdose pharma pvt ltd,POLVO,2020-08-19,2015,5
betaserc,mylan laboratories,TABLETA,2025-09-09,2015,10
bedirux-25,therdose pharma pvt ltd,POLVO,2020-08-19,2015,5
s-amlodipino nicotinato 5 mg,pharmacross s.a.,COMPRIMIDO,2020-09-09,2015,5
movon-cr,ipca laboratories limited,TABLETA,2020-09-09,2015,5
lipitor,pfizer pharmaceuticals llc.,TABLETA,2025-04-21,2015,10
eritromicina 250 mg/5ml,lab. innovacion quimica industrial,POLVO,2025-03-31,2015,10
wellbutrin xl,bausch health companies,TABLETA,2025-06-12,2015,10
ampicilina,shandong shenglu pharmaceutical co.,CAPSULA,2020-09-20,2015,5
cymbalta,lilly del caribe inc,CAPSULA,2025-12-29,2015,10
cloramicol,lafar labs.,SOLUCION,2020-09-09,2015,5
lipitor,pfizer pharmaceuticals llc.,TABLETA,2025-10-17,2015,10
acido folico,shandong shenglu pharmaceutical co.,TABLETA,2020-09-20,2015,5
dercolina,laboratorios casasco s.a.i.c,JALEA,2025-10-17,2015,10
cefalexina,laboratorios innovacion quimica industrial,CAPSULA,2025-07-26,2015,10
iliadin,altea farmaceutica s.a.,SOLUCION,2025-03-31,2015,10
candesartan  cilexetilo,laboratorios la sante s. a.,TABLETA,2020-08-19,2015,5
suviar,novoswiss pharmaceuticals,TABLETA,2025-01-30,2015,10
pexabrel a h 160/10/12.5,laboratorios rowe,COMPRIMIDO,2025-03-21,2015,10
suviar,novoswiss pharmaceuticals,TABLETA,2025-01-30,2015,10
cymbalta,lilly,CAPSULA,2025-12-29,2015,10
cefalexina genfar,syntofarma s. a.,POLVO,2020-08-19,2015,5
forxiga,astrazeneca pharmaceuticals lp,COMPRIMIDO,2025-08-13,2015,10
meclizina sued,laboratorios sued,JARABE,2025-07-09,2015,10
lactibon fem,laboratorios rowe,OVULO,2025-08-19,2015,10
triplixam,servier (ireland) industries ltd.,COMPRIMIDO,2025-12-29,2015,10
nevirapina,mylan laboratories limited; india,TABLETA,2020-08-19,2015,5
ambarina,wexford laboratories,POLVO,2025-12-22,2015,10
timantil,procaps,CAPSULA,2025-07-27,2015,10
timantil,procaps,CAPSULA,2025-07-21,2015,10
enalapril,shandong shenglu pharmaceutical co.,TABLETA,2020-09-20,2015,5
plusargin,pharmacos,SOLUCION,2020-09-09,2015,5
fixim,novoswiss pharmaceuticals,GRANULO,2025-10-30,2015,10
acido ibandronico,laboratorios stein s.a.,TABLETA,2025-05-26,2015,10
acetaminofen sued,laboratorios sued,SOLUCION,2025-03-21,2015,10
glidara xr - 1000,ciron drugs and pharmaceuticals pvt. ltd.,TABLETA,2025-12-20,2015,10
iliadin lub,merck s.a. de c.v.,SOLUCION,2025-05-19,2015,10
iliadin,altea farmaceutica s. a.,SOLUCION,2025-04-21,2015,10
triplixam,servier (ireland) industries ltd,COMPRIMIDO,2025-08-25,2015,10
forxiga,astrazeneca pharmaceuticals lp,COMPRIMIDO,2025-08-13,2015,10
glyree-2,ipca laboratories limited,TABLETA,2020-09-09,2015,5
triplixam,servier (ireland) industries ltd.,COMPRIMIDO,2025-08-24,2015,10
triplixam,servier (ireland) industries ltd,COMPRIMIDO,2025-08-24,2015,10
fixim,novoswiss pharmaceuticals,TABLETA,2025-10-17,2015,10
difenhidramina,jiangxi xierkangtai pharmaceutical co.,TABLETA,2020-09-20,2015,5
ampliron vl h 10/160/25,laboratorios rowe,CAPSULA,2020-10-03,2015,5
fada cisplatino,laboratorio internacional argentino s. a.,POLVO,2020-09-21,2015,5
abldacnel,laboratorios andromaco,COMPRIMIDO,2020-10-30,2015,5
tiocolfen,laboratorios la sante s. a.,TABLETA,2020-10-30,2015,5
colzole,delhi pharma,CAPSULA,2020-10-30,2015,5
betaprolol 10,generifar,TABLETA,2020-10-30,2015,5
flusona,laboratorios recalcine,CREMA,2020-10-30,2015,5
fluconazol,wexford laboratories pvt. ltd.,CAPSULA,2020-10-30,2015,5
susy,leon farma,TABLETA,2025-02-21,2015,10
enhancin,sun pharmaceutical industries ltd.,TABLETA,2020-10-30,2015,5
carvedilol genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-10-30,2015,5
quinina,jiangsu pengyao pharmaceutical co.,TABLETA,2020-10-30,2015,5
verapamilo,laboratorio franco colombiano lafrancol s.a.s,TABLETA,2020-10-30,2015,5
carvedilol genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-10-30,2015,5
epamin parenterico,actavis italia spa,SOLUCION,2025-04-21,2015,10
cefalexina,shanxi federal pharmaceutical co.,CAPSULA,2020-10-30,2015,5
pirosal,wexford laboratories pvt.ltd.,TABLETA,2025-06-02,2015,10
redoxon,delpharm gaillard,TABLETA,2020-10-30,2015,5
travoprost 0.004%,atlas farmaceutica s.a.,SOLUCION,2020-11-14,2015,5
laprin rinofed,laboratorios laprin,JARABE,2020-12-30,2015,5
celecoxib,lek pharmaceuticals d.d.,CAPSULA,2020-11-14,2015,5
reversal,richam internacional s.a.,CAPSULA,2020-11-14,2015,5
advil max,procaps s.a.,CAPSULA,2020-11-14,2015,5
amoxicilina,shanxi federal pharmaceutical co.,CAPSULA,2020-11-14,2015,5
miodafran 200 mg,lufra farmacos,TABLETA,2020-10-30,2015,5
mecobaprix,gefarca industria  farmaceutica perezespinosa,TABLETA,2020-12-11,2015,5
azitromicina gb,apex drug house,CAPLETA,2020-10-30,2015,5
ketoprofeno,wexford laboratories pvt. ltd.,TABLETA,2020-10-30,2015,5
metoxate,samarth life sciences,SOLUCION,2020-10-17,2015,5
salbutamol,medico remedies pvt ltd,TABLETA,2020-10-17,2015,5
tinimab- 100,celon laboratories limited,TABLETA,2020-10-17,2015,5
nogestal-1,laboratorios arsal,SOLUCION,2025-02-21,2015,10
"ciprofloxacina 0,3% + dexametasona 0,1% suspension oftalmica esteril",atlas farmaceutica s.a.,SUSPENSION,2020-10-17,2015,5
centella asiatica natural system,natural system international,CAPSULA,2020-10-18,2015,5
lenimel,alpa laboratories limited,TABLETA,2020-10-18,2015,5
topicort,aurochem laboratories (india) pvt. ltd.,CREMA,2020-10-18,2015,5
egix,fynk pharmaceuticals,TABLETA,2020-10-18,2015,5
omega iii fish oil concentrated (omega iii aceite de pescado concentra,natural system international,CAPSULA,2020-10-18,2015,5
elexia,alpa laboratories limited,TABLETA,2020-10-30,2015,5
clindalaf,lafedar s.a.,SOLUCION,2020-10-18,2015,5
mebocaina,altea farmaceutica s. a.,COMPRIMIDO,2020-10-18,2015,5
neurum,laboratorios saval,CAPSULA,2020-10-18,2015,5
amlodipino / valsartan,laboratorio franco colombiano lafrancol s.a.s,TABLETA,2020-10-30,2015,5
amlodipino 10 mg,laboratorios rowe,COMPRIMIDO,2020-10-30,2015,5
ristaben,merck sharp & dohme farmaceutica ltda.,COMPRIMIDO,2020-10-30,2015,5
candia,fynk pharmaceuticals,CAPSULA,2020-10-30,2015,5
fosfomicina 500 mg,phoenix pharma,CAPSULA,2020-10-30,2015,5
glimepiride,inventia healthcare,TABLETA,2020-10-30,2015,5
diclofenac gb,apex drug house,TABLETA,2020-10-30,2015,5
sulfato de magnesio,ncpc international corp. (north china pharmaceutical co.,SOLUCION,2020-10-30,2015,5
vitamin e natural system (vitamina e natural system),natural system international,CAPSULA,2020-10-18,2015,5
isosorbida mononitrato 40 mg,laboratorios rowe,COMPRIMIDO,2020-12-14,2015,5
bacteram,medicamen biotech limited,POLVO,2020-12-22,2015,5
fernutrin folico,lufra farmacos,JARABE,2020-12-22,2015,5
losartan potasico - hidroclorotiazida calox,calox de costa rica s.a.,TABLETA,2020-12-29,2015,5
candesartan + hidroclorotiazida 32 mg / 25 mg,tianjin kangbao natural medicines co.,TABLETA,2020-12-29,2015,5
acetaminofen,laboratorios gobeyn,JARABE,2020-12-29,2015,5
levofloxacina 500 mg,laboratorios rowe,COMPRIMIDO,2020-12-22,2015,5
enhancin,sun pharmaceutical industries limited,TABLETA,2020-12-22,2015,5
araxil® d 16/12.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-10-03,2015,10
subsalicilato de bismuto,laboratorio franco colombiano lafrancol s.a.s,TABLETA,2020-12-22,2015,5
fada mesna,laboratorio internacional argentino s. a.,SOLUCION,2020-12-22,2015,5
sonteril 5,getz pharma (private) limited,TABLETA,2020-12-28,2015,5
lovir 800,sun pharmaceutical industries ltd.,TABLETA,2020-12-22,2015,5
atorvastatina,prime pharmaceuticals ltd; india,TABLETA,2020-12-29,2015,5
acido ibandronico 150,laboratorios rowe,COMPRIMIDO,2020-12-22,2015,5
detrix,wexford laboratories pvt.,TABLETA,2025-09-09,2015,10
