product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
ceudal panalab 50,roemmers,COMPRIMIDO,2025-12-22,2015,10
nifedipina - 20 mg,medico remedies pvt ltd,TABLETA,2020-02-11,2015,5
sildenafil-100 mg,medico remedies pvt ltd,TABLETA,2020-02-11,2015,5
candesartan cilexetilo,laboratorios la sante s. a.,TABLETA,2020-02-11,2015,5
colmox,delhi pharma,CAPSULA,2020-02-11,2015,5
esoprox,laboratorios la sante s. a.,TABLETA,2020-02-11,2015,5
callexe,laboratorios casasco s.a.i.c.,SOLUCION,2020-02-11,2015,5
sulfato de magnesio,delhi pharma,SOLUCION,2020-02-11,2015,5
ferremix folic,emcure pharmaceuticals limited,TABLETA,2020-02-11,2015,5
ceumid xr 750,roemmers,COMPRIMIDO,2020-02-11,2015,5
sentrol compuesto,laboratorios alfa,SOLUCION,2025-01-22,2015,10
oncocytar 500,united biotech (p) limited,SOLUCION,2025-10-18,2015,10
epirunited,united biotech (p) limited,POLVO,2020-03-21,2015,5
clarigal galeno,laboratorios la sante s. a.,TABLETA,2020-03-21,2015,5
mia 20 fol,laboratorios recalcine,COMPRIMIDO,2020-06-12,2015,5
toptear p,laboratorios poen s.a.u.,SOLUCION,2025-01-19,2015,10
reskeral-1,medicamen biotech limited,TABLETA,2020-06-22,2015,5
reskeral-3,medicamen biotech limited,TABLETA,2020-06-22,2015,5
cardaten c 100 / 25,medicamen biotech limited,TABLETA,2020-06-22,2015,5
meloxil plus,ethical pharmaceutical,COMPRIMIDO,2020-06-22,2015,5
acido ascorbico,delhi pharma,SOLUCION,2020-06-22,2015,5
tinimab 100,laboratorio varifarma s.a,TABLETA,2020-06-22,2015,5
sertal compuesto,acromax laboratorio quimico farmaceutico s.a.,SOLUCION,2025-02-21,2015,10
pitavastatina calcica,laboratorios recalcine,COMPRIMIDO,2020-06-22,2015,5
pitavastatina calcica,laboratorios recalcine,COMPRIMIDO,2020-06-22,2015,5
gefitec,united biotech (p) limited,TABLETA,2020-06-22,2015,5
dortrin,ciron drugs & pharmaceuticals pvt. ltd,CAPSULA,2020-06-12,2015,5
desloratadina genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-06-12,2015,5
atenolol quidom,laboratorio quimico dominicano,TABLETA,2020-06-12,2015,5
carmian h,laboratorios antillanos edmar (laaned),TABLETA,2020-05-26,2015,5
loratadina genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-05-26,2015,5
nitoped,vida laboratories [p] limited.,POLVO,2020-05-26,2015,5
pantoprazol,ems s/a,COMPRIMIDO,2020-05-26,2015,5
ossy aglf,wexford laboratories pvt. ltd.,TABLETA,2020-05-26,2015,5
cardaten c 50 / 12.5,medicamen biotech limited,TABLETA,2020-06-22,2015,5
winex,laboratorio farmaceutico roflos,TABLETA,2020-05-26,2015,5
olmetan bussie 40,laboratorios bussie s.a.,TABLETA,2020-05-26,2015,5
carmian,laboratorios antillanos edmar (laaned),TABLETA,2020-06-02,2015,5
complejo b quidom,laboratorio quimico dominicano,JARABE,2020-06-02,2015,5
diclofenac sodico,inventia healthcare,TABLETA,2020-06-02,2015,5
progendo,laboratorio franco colombiano lafrancol s.a.s,GEL,2020-06-02,2015,5
acetaminofen,laboratorio farmaceutico roflos,JARABE,2020-06-12,2015,5
alc - lab liberi,wexford laboratories pvt. ltd.,POLVO,2020-06-22,2015,5
ebatene,roemmers,SOLUCION,2020-07-14,2015,5
meloxicam genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-07-17,2015,5
acido micofenolico,emcure pharmaceuticals ltd.,TABLETA,2020-07-27,2015,5
nitazoxanida,wexford laboratories pvt. ltd.,POLVO,2020-07-27,2015,5
helmiben,acromax dominicana,SUSPENSION,2020-07-14,2015,5
epirunited 10,united biotech (p) limited,POLVO,2020-07-31,2015,5
amoxicilina,shandong shenglu pharmaceutical co.,CAPSULA,2020-07-31,2015,5
divalproato de sodio casasco,laboratorios casasco s.a.i.c.,COMPRIMIDO,2020-07-31,2015,5
luna som,laboratorios sued,COMPRIMIDO,2020-07-31,2015,5
chik-   un -plex,laboratorios britania,CAPLETA,2025-10-17,2015,10
leukral,micro labs limited,TABLETA,2020-07-31,2015,5
linelid-600,medicamen biotech limited,TABLETA,2020-07-09,2015,5
oxaliplatino,khandelwal laboratories pvt. ltd.,SOLUCION,2020-07-07,2015,5
grelmax 10 mg,acromax dominicana,TABLETA,2020-07-09,2015,5
muconet-yanifar,innovacion quimica industrial,JARABE,2020-07-09,2015,5
ceftriaxona alfa 500 mg i.m,laboratorios alfa,POLVO,2020-07-09,2015,5
valsarfran a 10,lufra farmacos,TABLETA,2020-07-09,2015,5
fravedilol a,lufra farmacos,TABLETA,2020-07-09,2015,5
telx-plus,dr. elizardo perez espinosa,COMPRIMIDO,2025-03-31,2015,10
grelmax 5 mg,acromax dominicana,TABLETA,2020-07-09,2015,5
atazanavir & ritonavir,emcure pharmaceuticals ltd.,TABLETA,2020-07-09,2015,5
virclovir-ag,mirus pharma private limited; india,SUSPENSION,2020-07-09,2015,5
trumira 40,ciron drugs & pharmaceuticals pvt. ltd,SUSPENSION,2020-07-09,2015,5
reskeral,medicamen biotech ltd.,SOLUCION,2020-07-09,2015,5
albendazol,laboratorio farmaceutico roflos,SUSPENSION,2020-07-09,2015,5
meloxicam genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-07-09,2015,5
blaxitec,faes farma,TABLETA,2025-05-26,2015,10
teragen -2,medicamen biotech limited,TABLETA,2020-07-09,2015,5
etistatin,ethical pharmaceutical,COMPRIMIDO,2020-05-26,2015,5
bisoroi - h,camilo labs,TABLETA,2020-05-26,2015,5
sildenafil,laboratorio farmaceutico roflos,SUSPENSION,2020-05-26,2015,5
montelukast 10 mg,laboratorios rowe,COMPRIMIDO,2020-03-31,2015,5
verapamilo genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-03-31,2015,5
lenade 25,united biotech (p) limited,CAPSULA,2020-03-31,2015,5
montelukast 5 mg,laboratorios rowe,COMPRIMIDO,2020-03-31,2015,5
ceftriaxona alfa 1 g i.m.,laboratorios alfa,POLVO,2020-03-31,2015,5
ceftriaxona alfa 1 g  i.v.,laboratorios alfa,POLVO,2020-03-31,2015,5
medrocort-40,ancalima lifesciences,POLVO,2025-04-21,2015,10
medrocort-80,ancalima lifesciences,POLVO,2025-04-21,2015,10
afungil,laboratorios senosiain,CAPSULA,2025-12-22,2015,10
ciproflox,laboratorios senosiain,SOLUCION,2025-12-22,2015,10
lorazepam normon,laboratorios normon,COMPRIMIDO,2020-03-31,2015,5
ramipril 5 mg + hidroclorotiazida 12.5 mg,laboratorios rowe,COMPRIMIDO,2020-03-31,2015,5
omeprerlin,wexford laboratories pvt. ltd,CAPSULA,2026-02-18,2015,11
atenolol genfar,sanofi -aventis de colombia s.a.,COMPRIMIDO,2020-03-31,2015,5
rovaril 10mg,procaps,CAPSULA,2025-09-21,2015,10
corticas,laboratorios casasco s.a.i.c.,SOLUCION,2020-03-21,2015,5
aracure-a 16/10,ibero farmacos,TABLETA,2020-03-21,2015,5
blokcal® 6.25,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-03-21,2015,10
fergozol,ibero farmacos,CAPSULA,2025-05-26,2015,10
micostop,laboratorios andromaco,CREMA,2020-03-21,2015,5
lamivudina y zidovudina,mylan laboratories limited; india,TABLETA,2020-03-21,2015,5
sulfato de abacavir y lamivudina,mylan laboratories limited; india,TABLETA,2020-03-21,2015,5
ceumid xr 1000,roemmers,COMPRIMIDO,2020-03-21,2015,5
trimebutina maleato,laboratorio franco colombiano lafrancol s.a.s; colombia,TABLETA,2020-03-21,2015,5
secdazol plus,laboratorio magnachem international,OVULO,2020-03-23,2015,5
abacavir,mylan laboratories limited; india,TABLETA,2020-03-21,2015,5
unitinib  400,united biotech (p) limited,CAPSULA,2020-03-21,2015,5
ramipril 10 mg + hidroclorotiazida 12.5 mg,laboratorios rowe,COMPRIMIDO,2020-03-31,2015,5
rinetason,lek pharmaceuticals d.d.,SUSPENSION,2020-05-09,2015,5
metformina clorhidrato 850 mg,laboratorios rowe,COMPRIMIDO,2020-05-09,2015,5
glimepirida 4 mg,wexford laboratories pvt. ltd.,TABLETA,2020-05-09,2015,5
hierro sacarosa,mirus pharma private limited; india,SOLUCION,2020-05-09,2015,5
azitromicina 1 g,wexford laboratories pvt. ltd.,CAPLETA,2020-05-09,2015,5
latanox,ciron drugs & pharmaceuticals pvt. ltd,SOLUCION,2020-04-30,2015,5
metpure xl-50,emcure pharmaceuticals ltd.,TABLETA,2020-05-19,2015,5
levofloxacina  500,wexford laboratories pvt. ltd.,CAPLETA,2020-05-19,2015,5
metpure xl- 25,emcure pharmaceuticals ltd.,TABLETA,2020-05-19,2015,5
captopril 25 mg,shandong shenglu pharmaceutical co.,TABLETA,2020-05-25,2015,5
coldic,delhi pharma,TABLETA,2020-05-25,2015,5
olmetan  bussi  20,laboratorios bussie s.a.,TABLETA,2020-05-19,2015,5
relatrac pisa,laboratorios pisa,SOLUCION,2020-03-31,2015,5
ramipril 2.5 mg + hidroclorotiazida 12.5 mg,laboratorios rowe,COMPRIMIDO,2020-03-31,2015,5
zolutin,gefarca industria farmaceutica perezespinosa,TABLETA,2020-03-31,2015,5
dorzol t,ciron drugs & pharmaceuticals pvt. ltd,SOLUCION,2020-03-31,2015,5
spiron ft,laboratorios andromaco,COMPRIMIDO,2020-04-20,2015,5
ulsen pcs,laboratorios senosiain,CAPSULA,2020-04-20,2015,5
enalapril maleato 10 mg,laboratorios rowe,COMPRIMIDO,2020-04-21,2015,5
febronol 500,farqui,CAPLETA,2020-04-21,2015,5
xirmen,richam internacional,COMPRIMIDO,2025-02-11,2015,10
bisoprolol,laboratorio san luis,COMPRIMIDO,2020-04-21,2015,5
enalapril maleato  20 mg,laboratorios rowe,COMPRIMIDO,2020-04-21,2015,5
clyzina-50,labdhi pharmaceuticals,TABLETA,2020-04-21,2015,5
ampicilina sodica inyectable,shandong shenglu pharmaceutical co.,POLVO,2020-04-21,2015,5
thamide 100,united biotech (p) limited,CAPSULA,2025-09-21,2015,10
pregabax gador 75,gador s.a,COMPRIMIDO,2025-12-22,2015,10
coralat 81 masticable,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-12-22,2015,10
xolof nicolich,laboratorios saval,SOLUCION,2025-01-31,2015,10
trimolep orodispersable,psicofarma,TABLETA,2025-10-18,2015,10
glipixor m 4/850,cipla ltd.,TABLETA,2025-03-21,2015,10
dolo-agtres,saga lifesciences limited,TABLETA,2025-10-03,2015,10
flexilor sr,glenmark pharmaceuticals ltd,TABLETA,2025-03-31,2015,10
pregabax gador 150,gador s.a,CAPSULA,2025-12-22,2015,10
salmeflo rotacaps 50/100,cipla ltd.,POLVO,2020-01-30,2015,5
zolemin,lufra farmacos,SUSPENSION,2020-01-30,2015,5
glimepirida calox,calox de costa rica,TABLETA,2025-12-29,2015,10
brondil,laboratorio magnachem international,SOLUCION,2025-01-27,2015,10
amoxidal roemmers,roemmers,COMPRIMIDO,2025-02-21,2015,10
brondil compositum,laboratorio magnachem international,CAPSULA,2025-01-27,2015,10
valsacor - d 320-25,laboratorio magnachem international,TABLETA,2025-01-03,2015,10
tricevol aglf,wexford laboratories pvt. ltd,TABLETA,2025-09-23,2015,10
adaptus 300,laboratorio magnachem international,TABLETA,2025-01-30,2015,10
"cefaclor 250 mg, ambroxol 15 mg",laboratorios sued,POLVO,2025-09-02,2015,10
oftafilm,laboratorios saval,SOLUCION,2025-01-31,2015,10
cymalit,laboratorios cymacla,TABLETA,2025-03-17,2015,10
clopidogrel mamey 75 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-05-09,2015,10
griseofulvina,laboratorios sued,SUSPENSION,2025-03-31,2015,10
quinfamida 300 mg,laboratorios sued,CAPLETA,2025-03-31,2015,10
bisoprolol 10 mg + hidroclorotiazida 6.25 mg,laboratorios sued,COMPRIMIDO,2025-03-31,2015,10
fosfomicina 500 mg,laboratorios sued,CAPSULA,2025-03-31,2015,10
taven plus,ethical pharmaceutical,CAPSULA,2025-03-02,2015,10
valproato de sodio,laboratorio magnachem international s.r.l,CAPLETA,2025-02-21,2015,10
valsartan 320 mg,laboratorios sued,CAPLETA,2025-01-31,2015,10
valsartan 160 mg,laboratorios sued,CAPLETA,2025-01-31,2015,10
azitromicina,laboratorio farmaceutico roflos,CAPLETA,2020-01-30,2015,5
bortezomib libra,laboratorio kemex,POLVO,2025-10-17,2015,10
valsartec 160,laboratorios sued,CAPLETA,2025-01-31,2015,10
valaxam d,laboratorios saval,COMPRIMIDO,2025-12-22,2015,10
skorlat 40,laboratorio magnachem international,TABLETA,2025-03-31,2015,10
hidroxicina 25,laboratorio magnachem international,TABLETA,2025-01-27,2015,10
salmeflo rotacaps 50/500,cipla ltd.,POLVO,2020-01-30,2015,5
ambrocyma,laboratorios cymacla,JARABE,2025-02-21,2015,10
pregabax gador 75,gador s.a,CAPSULA,2025-12-22,2015,10
fosfocil,laboratorios senosiain,POLVO,2025-09-23,2015,10
pregalex,laboratorios andromaco,COMPRIMIDO,2025-01-30,2015,10
rapix,laboratorios senosiain,CAPSULA,2020-01-30,2015,5
unitaxel 20,united biotech (p) limited,SOLUCION,2025-07-31,2015,10
amval,laboratorio franco colombiano lafrancol s.a.s,TABLETA,2020-01-30,2015,5
tamsul plus,ethical pharmaceutical,CAPSULA,2025-02-23,2015,10
luframoxil,lufra farmacos,POLVO,2020-01-30,2015,5
calopril-20,wexford laboratories pvt. ltd.,TABLETA,2025-10-30,2015,10
doxufilip,united biotech (p) limited,SOLUCION,2025-07-31,2015,10
erlotec,united biotech (p) limited,TABLETA,2025-07-31,2015,10
binegime 200,united biotech (p) limited,POLVO,2025-07-31,2015,10
amlodipina mamey 5 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2025-05-26,2015,10
zolnadron,united biotech (p) limited,POLVO,2025-07-31,2015,10
noveldexis,laboratorios pisa,SOLUCION,2025-03-21,2015,10
acerta,ethical pharmaceutical,COMPRIMIDO,2025-02-23,2015,10
loratadina genfar,sanofi -aventis de colombia s.a.,JARABE,2020-01-30,2015,5
aflazacort,laboratorios andromaco,COMPRIMIDO,2020-01-30,2015,5
valyc,genfar,TABLETA,2020-01-30,2015,5
revcox,lek pharmaceuticals d.d.,CAPSULA,2025-11-14,2015,10
flufenazina decanoato,laboratorio magnachem international,SOLUCION,2025-02-11,2015,10
valsartec 320,laboratorios sued,CAPLETA,2025-01-31,2015,10
nitazoxanida 500 mg capletas recubiertas,wexford laboratories pvt. ltd,CAPLETA,2025-07-27,2015,10
rosuvastatina,sun pharmaceutical industries ltd.,TABLETA,2020-01-30,2015,5
esmonat,ancalima lifesciences ltd,POLVO,2025-10-30,2015,10
amval,laboratorio franco colombiano lafrancol s.a.s,TABLETA,2020-01-30,2015,5
biozeimoxyl,wexford laboratories pvt. ltd.,TABLETA,2025-10-17,2015,10
dartocin 600,laboratorio magnachem international,SOLUCION,2025-03-31,2015,10
levofloxacino calox,calox de costa rica s.a.,TABLETA,2025-10-03,2015,10
claritromicina 500 mg,laboratorios sued,CAPLETA,2025-01-30,2015,10
hidroxicina 10,laboratorio magnachem international,TABLETA,2025-01-27,2015,10
mesilato de imatinibe,eurofarma laboratorios s.a.,COMPRIMIDO,2025-12-29,2015,10
linazol-cefa,wexford laboratories pvt. ltd.,POLVO,2026-07-14,2016,10
furoxitan,laboratorios ameripharma,SOLUCION,2021-04-13,2016,5
aciclovir,jiangsu huayang pharmaceutical co.,TABLETA,2021-04-28,2016,5
fenalex,novoswiss pharmaceuticals,TABLETA,2026-04-30,2016,10
balsamin max,acromax dominicana,CREMA,2027-09-23,2016,11
euromemantina,ethical pharmaceutical,COMPRIMIDO,2026-03-14,2016,10
rifaximina,laboratorios recalcine,COMPRIMIDO,2026-08-17,2016,10
clavucyd 400 bid,novoswiss pharmaceuticals,POLVO,2026-12-22,2016,10
lodestar,laboratorios liomont,TABLETA,2026-11-19,2016,10
mason natural zinc 50 mg,mason vitamins,TABLETA,2021-04-28,2016,5
fada docetaxel,laboratorio kemex s. a.; argentina,SOLUCION,2021-01-07,2016,5
doxubicin 50,united biotech (p) limited,SOLUCION,2021-04-28,2016,5
alidol,laboratorios ameripharma,TABLETA,2021-04-28,2016,5
lodestar,laboratorios liomont,TABLETA,2026-12-22,2016,10
alcovera,cosmas research lab ltd.,POLVO,2021-01-07,2016,5
clavucyd 600 bid,novoswiss pharmaceuticals,POLVO,2028-09-05,2016,12
glimepiride 2 mg & metformina clorhidrato 500 mg,inventia healthcare,TABLETA,2021-01-07,2016,5
validal,richam internacional s.a.,TABLETA,2021-01-13,2016,5
co-vapresan 320 / 12.5,laboratorios rowe,COMPRIMIDO,2021-04-30,2016,5
levocetirizina mallen,laboratorios ameripharma,COMPRIMIDO,2021-04-30,2016,5
aribanex - 100,therdose pharma pvt ltd,POLVO,2021-04-28,2016,5
mason natural calcium magnesium & zinc,mason vitamins,TABLETA,2021-04-28,2016,5
fex,unipharm,CAPSULA,2021-04-28,2016,5
urotadal,ethical pharmaceutical,COMPRIMIDO,2021-12-19,2016,5
co-vapresan 160 / 12.5,laboratorios rowe,COMPRIMIDO,2021-04-30,2016,5
finasteride calox,calox de costa rica s.a.,TABLETA,2021-11-19,2016,5
abacavir 300 mg,farmatech s.a.,TABLETA,2021-11-19,2016,5
lasiespi,vardhman exports,TABLETA,2021-04-30,2016,5
nevirapina 200 mg,farmatech s.a.,TABLETA,2021-11-19,2016,5
torlaton 50,ibero farmacos,TABLETA,2021-11-19,2016,5
lustatin-10,medicamen biotech ltd.,TABLETA,2021-11-19,2016,5
sustinex-30,emcure pharmaceuticals ltd.,TABLETA,2021-11-19,2016,5
foe-t,ethical pharmaceutical,COMPRIMIDO,2021-11-19,2016,5
zidovudina,farmatech s.a.,SOLUCION,2021-11-19,2016,5
ampicilina,shandong shenglu pharmaceutical co.,POLVO,2021-11-19,2016,5
centrego,sanofi -aventis de colombia s.a.,COMPRIMIDO,2021-11-19,2016,5
vedomostil,samarth life sciences,SOLUCION,2021-11-19,2016,5
lustatin-20,medicamen biotech ltd.,TABLETA,2021-11-19,2016,5
fluconazol genfar,genfar,CAPSULA,2021-11-19,2016,5
liconel 80,msn laboratories private ltd,TABLETA,2021-11-19,2016,5
gyvenac,ibero farmacos,TABLETA,2021-11-14,2016,5
lustatin-40,medicamen biotech ltd.,TABLETA,2021-11-14,2016,5
oximetazolina,quimica y farmacia s.a. de c.v.,SOLUCION,2021-11-14,2016,5
co-vapresan 80 / 12.5,laboratorios rowe,COMPRIMIDO,2021-11-14,2016,5
ranitidina,laboratorio magnachem international,SOLUCION,2021-11-14,2016,5
moxclanav bid 875/125,wexford laboratories pvt. ltd.; india,CAPLETA,2021-11-19,2016,5
mason natural folic acid 800 mcg,mason vitamins,TABLETA,2021-11-14,2016,5
vinpocetina covex,kern pharma,COMPRIMIDO,2021-11-16,2016,5
efavirenz,farmatech s.a.,TABLETA,2021-11-19,2016,5
gentamicina,jiangsu huayang pharmaceutical co.,SOLUCION,2021-11-19,2016,5
vapresan 80,laboratorios rowe,COMPRIMIDO,2021-11-19,2016,5
vapresan 160,laboratorios rowe,COMPRIMIDO,2021-11-19,2016,5
pronoflex,laboratorios stein s.a.,GEL,2021-11-19,2016,5
diaformina lp 750,roemmers,COMPRIMIDO,2021-11-19,2016,5
bronco-tusidol balsamico,lufra farmacos,SUSPENSION,2021-04-30,2016,5
dipirona,caplin point laboratories,SOLUCION,2021-12-22,2016,5
azitromicina,u square lifescience pvt. ltd,TABLETA,2021-12-22,2016,5
lopreroi,camilo labs,TABLETA,2021-12-22,2016,5
atelit duo 75/100,laboratorio franco colombiano lafrancol s.a.s; colombia,TABLETA,2021-12-19,2016,5
nandrolona,indufar c.i.s.a.,SOLUCION,2021-12-22,2016,5
emelbrox,phoenix pharma,JARABE,2021-12-29,2016,5
diclofenac sodico,jiangsu huayang pharmaceutical co.,SOLUCION,2021-04-30,2016,5
diclonova pot,phoenix pharma,COMPRIMIDO,2021-12-29,2016,5
danolux 750,phoenix pharma,CAPLETA,2021-12-29,2016,5
remitiva,laboratorio internacional argentino s. a.,POLVO,2021-12-29,2016,5
aminofilina,jiangsu huayang pharmaceutical co.,SOLUCION,2021-04-30,2016,5
dextrometorfano quidom,laboratorio quimico dominicano,JARABE,2021-12-22,2016,5
losartan potasico,u square lifescience pvt. ltd,TABLETA,2021-12-19,2016,5
escitalopram,flagship biotech international,TABLETA,2021-12-19,2016,5
systral,pharmacross s.a.,CREMA,2021-04-30,2016,5
pregabalina casasco 150,laboratorios casasco s.a.i.c.,CAPSULA,2021-11-19,2016,5
bioacelifen 750,phoenix pharma,CAPLETA,2021-11-19,2016,5
mason natural pure c-1000 mg,mason vitamins,TABLETA,2021-11-19,2016,5
terburop,ropsohn laboratorios ltda. bogota colombia,SOLUCION,2021-11-26,2016,5
terburop,ropsohn laboratorios ltda. bogota colombia,JARABE,2021-11-26,2016,5
"moxifloxacina 0,5 % solucion oftalmica esteril",atlas farmaceutica s.a.,SOLUCION,2021-11-26,2016,5
gemcitabina,emcure pharmaceuticals ltd.,POLVO,2021-12-19,2016,5
terburop guayacolato,ropsohn laboratorios ltda. bogota colombia,JARABE,2021-12-19,2016,5
mesigrip,laboratorios ameripharma,CAPLETA,2021-12-19,2016,5
brondilat cfr,laboratorios recalcine,COMPRIMIDO,2021-12-19,2016,5
evetiram,farqui,CAPLETA,2026-04-28,2016,10
atazanavir 200 mg,farmatech s.a.,CAPSULA,2021-03-21,2016,5
loperamida,jiangxi xierkangtai pharmaceutical co.,TABLETA,2021-02-20,2016,5
postum,industria farmaceutica del caribe,TABLETA,2026-04-28,2016,10
valscard-a 160/5,gefarca industria  farmaceutica perezespinosa,TABLETA,2021-02-28,2016,5
vapresan a 160 / 10,laboratorios rowe,COMPRIMIDO,2021-02-20,2016,5
simvastatina,jiangxi xierkangtai pharmaceutical co.,TABLETA,2021-02-20,2016,5
warfarina,quimica y farmacia s.a. de c.v.,TABLETA,2021-02-26,2016,5
furosemida,laboratorio franco colombiano lafrancol s.a.s; colombia,TABLETA,2021-02-24,2016,5
symfona,laboratorios andromaco,CAPSULA,2021-02-24,2016,5
ibuprofeno,caplin point laboratories,TABLETA,2026-12-22,2016,10
oncotaxel-80,therdose pharma pvt ltd,SOLUCION,2021-02-28,2016,5
aremis h,laboratorios ameripharma,COMPRIMIDO,2021-02-28,2016,5
rosucor® 40,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-08-19,2016,10
valscard-a 80/5,gefarca industria farmaceutica perezespinosa,TABLETA,2021-02-28,2016,5
suclav s,u square lifescience pvt. ltd,POLVO,2021-02-28,2016,5
ambarina,wexford laboratories pvt. ltd,TABLETA,2028-02-28,2016,12
oncotaxel-120,therdose pharma pvt ltd,SOLUCION,2021-02-28,2016,5
abl micostop,laboratorios andromaco,COMPRIMIDO,2021-02-28,2016,5
sales de rehidratacion oral,caplin point laboratories,POLVO,2021-02-28,2016,5
vertigen,procaps s.a.,TABLETA,2021-02-20,2016,5
co-trimoxazol 480 mg,medico remedies pvt ltd,TABLETA,2021-02-20,2016,5
oncotaxel - 20,therdose pharma pvt ltd,SOLUCION,2021-02-28,2016,5
simeticona sued,laboratorios sued,SUSPENSION,2026-09-06,2016,10
oncotaxel-20,therdose pharma pvt ltd,SOLUCION,2021-02-28,2016,5
oncotaxel - 80,therdose pharma pvt ltd,SOLUCION,2021-02-28,2016,5
galvus,siegfried barbera,COMPRIMIDO,2026-01-07,2016,10
razel 40,msn laboratories private limited,TABLETA,2026-12-26,2016,10
magnil 10/20,laboratorios ameripharma,COMPRIMIDO,2021-02-20,2016,5
sinopril a 20/5,laboratorios generifar,TABLETA,2026-12-22,2016,10
atorvastatina calox,calox de costa rica s.a.,TABLETA,2021-02-20,2016,5
bart h,eurofarma laboratorios s.a.,COMPRIMIDO,2026-12-22,2016,10
entaxar roemmers 100,roemmers,COMPRIMIDO,2021-02-20,2016,5
levetiracetam mallen,laboratorios ameripharma,CAPLETA,2021-02-20,2016,5
dualmida,msn laboratories private ltd,TABLETA,2026-11-19,2016,10
dualmida,msn laboratories private limited,TABLETA,2026-11-19,2016,10
silotrif 4,msn laboratories private limited,CAPSULA,2026-12-19,2016,10
emtricitabina y tenofovir disoproxil fumarato,mylan laboratories limited; india,TABLETA,2021-02-20,2016,5
fada carboplatino,laboratorio kemex s. a.; argentina,POLVO,2021-02-20,2016,5
entaxar roemmers 50,roemmers,COMPRIMIDO,2021-02-20,2016,5
